CNPJ,COMPANHIA_ANO,ANO_REFER,z_DSRI,z_GMI,z_AQI,z_SGI,z_DEPI,z_SGAI,z_LVGI,z_TATA
31553627000101,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2025),2025,-2.274102240267674,-1.4930884810235145,0.7317943920411502,3.357934449377673,-3.485276948334679,-0.26138089684668164,2.536208630156459,-0.9747861289271879
33041260065290,GRUPO CASAS BAHIA S.A. (2021),2021,-0.6283419579668507,1.1501813689026799,0.7387448448083533,-0.23801895947950635,0.5330868705706358,1.2361248117841552,-0.054877597282192506,0.1289935210215939
33041260065290,GRUPO CASAS BAHIA S.A. (2022),2022,-0.030625141681679974,-0.2949046213744121,0.6214087368304912,-0.5872275363432964,-0.8407095184194171,-0.8587338715098284,-0.3166145754913462,-0.458631979577652
33041260065290,GRUPO CASAS BAHIA S.A. (2023),2023,-1.627973639755437,1.4901249368706346,0.6399545815825081,-0.9222103493645628,-0.4044223596449278,0.10880198430276576,-0.012158269631306156,-1.6274884782752637
33041260065290,GRUPO CASAS BAHIA S.A. (2024),2024,1.717355612976944,-1.1384462730774645,0.046067366902867335,-0.8742790263919153,0.23354373393622407,0.01520282461798971,0.25285767316174634,-3.062715488267082
33041260065290,GRUPO CASAS BAHIA S.A. (2025),2025,0.2502630950257188,0.17453953087029297,-0.15531500155352015,-0.21757166515201917,0.13848875196409163,-0.7282314857921836,-0.536179308872829,-5.090667481360471
33453598000123,RAÍZEN S.A. (2021),2021,2.48444923612792,-0.07387454749508336,0.05162523216359324,-1.1635713704077053,-0.6196531809299696,1.042797210086598,-0.3374635799590312,-0.016410141263800023
33453598000123,RAÍZEN S.A. (2022),2022,1.0236032363442227,-2.6139807374003627,-1.700695254467322,5.164257088120084,-1.5108623736208135,-0.07356715675764634,0.31915521825250925,-0.5645047308832262
33453598000123,RAÍZEN S.A. (2023),2023,0.35177455245286865,-0.1369581232866107,0.71226284793266,0.8531997371821185,-0.6752637123533362,0.1034782730033773,-0.15312730261303326,-0.44225596740048145
33453598000123,RAÍZEN S.A. (2024),2024,1.4457911834085577,-1.601991798439224,-0.42326384062830164,-1.108271678018373,0.8809653554399915,2.7378462805008077,-0.24282576934781613,-1.1512904866808549
33453598000123,RAÍZEN S.A. (2025),2025,-1.1064232203383728,6.885571398090086,-0.16511077065008845,0.21026416484925484,1.0668779348195867,-0.9489974389978383,0.5790912899428263,-0.22350499515249173
34274233000102,VIBRA ENERGIA S/A (2021),2021,-0.37450054532574834,0.5541951967354364,-0.3509856569709979,2.4249086480216606,0.13691935428988086,-2.3918416302845773,1.8483116217284619,0.6164838170291871
34274233000102,VIBRA ENERGIA S/A (2022),2022,-0.31397103051855335,3.597750951928456,0.1047400537665148,1.4044371541949217,0.6330929817989475,-2.5430136133573984,0.23467506937308927,0.6179788174600782
34274233000102,VIBRA ENERGIA S/A (2023),2023,0.09702250496840005,-2.4545128296036416,-0.004872693327636956,-1.101818313077455,0.36802428971016365,1.6916808753489065,-1.0926731766991644,0.19158954912170192
34274233000102,VIBRA ENERGIA S/A (2024),2024,-0.8534660428356947,0.9903668370693236,0.3775728062777465,-0.2981282409272323,0.400409037993672,-0.22864626119902126,-0.4125911681588795,1.0223268921647308
34274233000102,VIBRA ENERGIA S/A (2025),2025,1.2625795193269684,-0.18359198630249884,0.4644563384042916,-0.09460391189081016,1.324064677985573,1.4136921379706773,-0.04542775370272666,-0.2567437131705986
38456921000136,INFRACOMMERCE CXAAS S.A. (2021),2021,5.045974646192798,0.38689305563526166,3.8249413228154343,3.4067220560922458,-0.012730398000136306,1.7927170790020297,-3.688501282628105,0.7276004122000733
38456921000136,INFRACOMMERCE CXAAS S.A. (2022),2022,-1.8351696852783699,1.872683649907075,-0.1276439432103626,5.0136522953429195,-2.8229387220558317,-0.917971736849386,-0.8327448504836291,-0.8408569120573728
38456921000136,INFRACOMMERCE CXAAS S.A. (2023),2023,-0.03270623918618439,0.07667792941014465,-0.10542221316233194,0.4393061342450728,-1.1936302850051825,-1.4182552599903808,0.15234133261942384,-1.2050243552865534
38456921000136,INFRACOMMERCE CXAAS S.A. (2024),2024,-0.21045082329496123,6.006054959890613,-1.4572804664175945,-0.6208134346488258,0.039458211646456194,27.528413009557323,7.937351206920134,-6.535427742510342
38456921000136,INFRACOMMERCE CXAAS S.A. (2025),2025,0.5653543499949795,3.1501912350170387,-0.10499976457668461,-2.2712638814773767,1.3841530508836264,-5.167716084584206,-2.664281568989911,-2.425326714685381
39346861035038,CENCOSUD BRASIL COMERCIAL S.A. (2021),2021,-1.8158189141314838,0.959375669593268,0.04547607172378532,-0.7432188578993777,1.974284262582155,-0.6557387020329298,0.4690847634843119,-0.2103640819339739
39346861035038,CENCOSUD BRASIL COMERCIAL S.A. (2022),2022,3.4255082940995303,0.13658159650904722,-0.017484236625553047,0.06331878581966736,-0.0915958566564758,0.061245681884437124,1.932273509706073,-2.4791040498533117
39346861035038,CENCOSUD BRASIL COMERCIAL S.A. (2023),2023,-0.7136152322219721,0.6754262300213805,-0.44895076240205994,-0.15712312166046746,0.4484546240371734,-0.253927390213684,1.1848984488864416,-0.9911946378512334
43948405000169,LUPO S.A. (2021),2021,-1.2876141350685766,-4.519161698682005,0.41417350824324267,3.523198594998243,2.875984790752783,-1.6839821253752048,0.3208687994994109,2.0212932819067335
43948405000169,LUPO S.A. (2022),2022,-0.1911026679392811,2.082692263313797,-0.6526772792872002,0.06793059171012673,-0.8848844213968086,0.45318705798640757,1.7947124737972358,1.0188577023879462
43948405000169,LUPO S.A. (2023),2023,-0.4005405584436852,1.8671666230032407,-0.42309959284609755,-0.701772541787054,-0.5045315570921894,0.26013434723801626,-0.89526091618087,-0.38068859471621935
43948405000169,LUPO S.A. (2024),2024,1.365889269707025,-0.778551251282364,-0.6686121224860467,-0.31155354159711013,0.0042333834573714405,0.42117670170945026,-0.5212508206652468,0.8475122992739492
43948405000169,LUPO S.A. (2025),2025,0.0,0.5397454078239459,-1.1776223060437434,-0.44531231728449755,-0.09917847102484183,0.5547837515497684,-1.3369349867264972,0.6336960241710367
