CNPJ,DT_REFER,TIPO_RELATORIO,ANO,VERSAO,ANO_REFER
02255187000108,2024-12-31,Sem Ressalva,2024,1,2024
02258422000197,2024-12-31,Sem Ressalva,2024,2,2024
02281836000137,2024-12-31,Sem Ressalva,2024,1,2024
02286479000108,2024-12-31,Sem Ressalva,2024,1,2024
02291077000193,2024-12-31,Sem Ressalva,2024,1,2024
02302100000106,2024-12-31,Sem Ressalva,2024,1,2024
02302101000142,2024-12-31,Com Ressalva,2024,3,2024
02328280000197,2024-12-31,Sem Ressalva,2024,1,2024
02338534000158,2024-12-31,Sem Ressalva,2024,1,2024
02351144000118,2024-12-31,Sem Ressalva,2024,1,2024
02351877000152,2024-12-31,Sem Ressalva,2024,1,2024
02357251000153,2024-12-31,Sem Ressalva,2024,1,2024
02365069000144,2024-12-31,Sem Ressalva,2024,1,2024
02382073000110,2024-12-31,Sem Ressalva,2024,1,2024
02387241000160,2024-12-31,Sem Ressalva,2024,1,2024
02397080000196,2024-12-31,Sem Ressalva,2024,1,2024
02421421000111,2024-12-31,Sem Ressalva,2024,1,2024
02429144000193,2024-12-31,Sem Ressalva,2024,1,2024
02451848000162,2024-12-31,Sem Ressalva,2024,1,2024
02474103000119,2024-12-31,Sem Ressalva,2024,1,2024
02502844000166,2024-12-31,Sem Ressalva,2024,1,2024
02509491000126,2024-12-31,Sem Ressalva,2024,1,2024
02536066000126,2024-12-31,Sem Ressalva,2024,2,2024
02558157000162,2024-12-31,Sem Ressalva,2024,1,2024
02560878000107,2024-12-31,Sem Ressalva,2024,1,2024
02591787000139,2024-12-31,Sem Ressalva,2024,1,2024
02600854000134,2024-12-31,Sem Ressalva,2024,1,2024
02635522000195,2024-03-31,Sem Ressalva,2024,1,2024
02664042000152,2024-12-31,Sem Ressalva,2024,1,2024
02724983000134,2024-12-31,Sem Ressalva,2024,1,2024
02762121000104,2024-12-31,Sem Ressalva,2024,1,2024
02762124000130,2024-12-31,Sem Ressalva,2024,1,2024
02796775000140,2024-12-31,Sem Ressalva,2024,1,2024
02800026000140,2024-12-31,Sem Ressalva,2024,1,2024
02846056000197,2024-12-31,Sem Ressalva,2024,1,2024
02860694000162,2024-12-31,Sem Ressalva,2024,1,2024
02916265000160,2024-12-31,Sem Ressalva,2024,1,2024
02919555000167,2024-12-31,Sem Ressalva,2024,1,2024
02932074000191,2024-12-31,Sem Ressalva,2024,1,2024
02950811000189,2024-12-31,Sem Ressalva,2024,1,2024
02992449000109,2024-12-31,Sem Ressalva,2024,1,2024
02998301000181,2024-12-31,Sem Ressalva,2024,1,2024
02998611000104,2024-12-31,Sem Ressalva,2024,1,2024
03014553000191,2024-12-31,Sem Ressalva,2024,3,2024
03025305000146,2024-12-31,Sem Ressalva,2024,1,2024
03207703000183,2024-12-31,Sem Ressalva,2024,1,2024
03220438000173,2024-12-31,Sem Ressalva,2024,3,2024
03279285000130,2024-12-31,Sem Ressalva,2024,2,2024
03303999000136,2024-12-31,Sem Ressalva,2024,1,2024
03342704000130,2024-12-31,Sem Ressalva,2024,2,2024
03378521000175,2024-12-31,Sem Ressalva,2024,1,2024
03467321000199,2024-12-31,Sem Ressalva,2024,1,2024
03494776000101,2024-12-31,Negativa de Opinião,2024,1,2024
03538833000107,2024-12-31,Sem Ressalva,2024,1,2024
03758318000124,2024-12-31,Sem Ressalva,2024,2,2024
03767538000114,2024-12-31,Sem Ressalva,2024,1,2024
03795050000109,2024-12-31,Sem Ressalva,2024,1,2024
03802115000198,2024-12-31,Sem Ressalva,2024,1,2024
03820456000196,2024-12-31,Sem Ressalva,2024,1,2024
03847461000192,2024-12-31,Sem Ressalva,2024,1,2024
03853896000140,2024-12-31,Sem Ressalva,2024,1,2024
03953509000147,2024-12-31,Sem Ressalva,2024,1,2024
03983431000103,2024-12-31,Sem Ressalva,2024,1,2024
04030182000102,2024-12-31,Sem Ressalva,2024,1,2024
04031213000131,2024-12-31,Sem Ressalva,2024,1,2024
04032433000180,2024-12-31,Com Ressalva,2024,1,2024
04038763000182,2024-12-31,Sem Ressalva,2024,1,2024
04065053000141,2024-12-31,Sem Ressalva,2024,1,2024
04069709000102,2024-12-31,Sem Ressalva,2024,1,2024
04089570000150,2024-12-31,Sem Ressalva,2024,1,2024
04149454000180,2024-12-31,Sem Ressalva,2024,1,2024
04172213000151,2024-12-31,Sem Ressalva,2024,1,2024
04212396000191,2024-12-31,Sem Ressalva,2024,1,2024
04368865000166,2024-12-31,Sem Ressalva,2024,1,2024
04368898000106,2024-12-31,Sem Ressalva,2024,1,2024
04370282000170,2024-12-31,Sem Ressalva,2024,1,2024
04423567000121,2024-12-31,Sem Ressalva,2024,1,2024
04601397000128,2024-12-31,Sem Ressalva,2024,1,2024
04626426000106,2024-12-31,Sem Ressalva,2024,1,2024
04739720000124,2024-12-31,Sem Ressalva,2024,1,2024
04752991000110,2024-12-31,Sem Ressalva,2024,2,2024
04821041000108,2024-12-31,Sem Ressalva,2024,1,2024
04895728000180,2024-12-31,Sem Ressalva,2024,1,2024
04902979000144,2024-12-31,Sem Ressalva,2024,1,2024
04912242000102,2024-12-31,Com Ressalva,2024,1,2024
04913711000108,2024-12-31,Sem Ressalva,2024,1,2024
04972092000122,2024-12-31,Sem Ressalva,2024,1,2024
04986320000113,2024-12-31,Sem Ressalva,2024,2,2024
04992714000184,2024-12-31,Sem Ressalva,2024,2,2024
05197443000138,2024-12-31,Sem Ressalva,2024,1,2024
05303439000107,2024-12-31,Sem Ressalva,2024,2,2024
05336882000184,2024-12-31,Sem Ressalva,2024,1,2024
05878397000132,2024-12-31,Sem Ressalva,2024,1,2024
05917486000140,2024-12-31,Sem Ressalva,2024,2,2024
06016348000153,2024-12-31,Sem Ressalva,2024,1,2024
06047087000139,2024-12-31,Sem Ressalva,2024,1,2024
06057223000171,2024-12-31,Sem Ressalva,2024,2,2024
06164253000187,2024-12-31,Sem Ressalva,2024,2,2024
06272793000184,2024-12-31,Sem Ressalva,2024,1,2024
06347409000165,2024-12-31,Sem Ressalva,2024,1,2024
06626253000151,2024-12-31,Sem Ressalva,2024,2,2024
06977745000191,2024-12-31,Sem Ressalva,2024,1,2024
06981176000158,2024-12-31,Sem Ressalva,2024,2,2024
06981180000116,2024-12-31,Sem Ressalva,2024,1,2024
06981381000113,2024-03-31,Sem Ressalva,2024,3,2024
07040108000157,2024-12-31,Sem Ressalva,2024,1,2024
07043628000113,2024-12-31,Sem Ressalva,2024,1,2024
07047251000170,2024-12-31,Sem Ressalva,2024,1,2024
07119838000148,2024-12-31,Sem Ressalva,2024,1,2024
07206816000115,2024-12-31,Sem Ressalva,2024,1,2024
07237373000120,2024-12-31,Sem Ressalva,2024,1,2024
07253321000147,2024-12-31,Sem Ressalva,2024,1,2024
07275159000168,2024-12-31,Sem Ressalva,2024,1,2024
07282377000120,2024-12-31,Sem Ressalva,2024,1,2024
07334600000135,2024-12-31,Sem Ressalva,2024,2,2024
07401436000131,2024-12-31,Sem Ressalva,2024,1,2024
07415333000120,2024-12-31,Sem Ressalva,2024,2,2024
07526557000100,2024-12-31,Sem Ressalva,2024,1,2024
07594978000178,2024-12-31,Sem Ressalva,2024,1,2024
07628528000159,2024-06-30,Sem Ressalva,2024,2,2024
07636657000199,2024-12-31,Sem Ressalva,2024,1,2024
07659538000151,2024-12-31,Sem Ressalva,2024,1,2024
07682638000107,2024-12-31,Sem Ressalva,2024,1,2024
07689002000189,2024-12-31,Sem Ressalva,2024,1,2024
07714104000107,2024-12-31,Sem Ressalva,2024,1,2024
07718269000157,2024-12-31,Negativa de Opinião,2024,1,2024
07802794000156,2024-12-31,Sem Ressalva,2024,1,2024
07816890000153,2024-12-31,Sem Ressalva,2024,1,2024
07820907000146,2024-12-31,Sem Ressalva,2024,1,2024
07823262000103,2024-12-31,Sem Ressalva,2024,1,2024
07857093000114,2024-12-31,Sem Ressalva,2024,1,2024
07857850000150,2024-12-31,Sem Ressalva,2024,1,2024
07859971000130,2024-12-31,Sem Ressalva,2024,1,2024
07882930000165,2024-12-31,Sem Ressalva,2024,1,2024
08065557000112,2024-12-31,Sem Ressalva,2024,1,2024
08070508000178,2024-03-31,Sem Ressalva,2024,1,2024
08078847000109,2024-12-31,Sem Ressalva,2024,1,2024
08100057000174,2024-12-31,Sem Ressalva,2024,1,2024
08159965000133,2024-12-31,Sem Ressalva,2024,1,2024
08170849000115,2024-12-31,Sem Ressalva,2024,2,2024
08213823000107,2024-12-31,Sem Ressalva,2024,1,2024
08262121000113,2024-12-31,Sem Ressalva,2024,1,2024
08294224000165,2024-12-31,Sem Ressalva,2024,1,2024
08312229000173,2024-12-31,Sem Ressalva,2024,1,2024
08322396000103,2024-03-31,Sem Ressalva,2024,1,2024
08324196000181,2024-12-31,Sem Ressalva,2024,1,2024
08343492000120,2024-12-31,Sem Ressalva,2024,1,2024
08364948000138,2024-12-31,Sem Ressalva,2024,1,2024
08397078000101,2024-12-31,Sem Ressalva,2024,1,2024
08402943000152,2024-12-31,Sem Ressalva,2024,1,2024
08424178000171,2024-12-31,Sem Ressalva,2024,2,2024
08439659000150,2024-12-31,Sem Ressalva,2024,1,2024
08467115000100,2024-12-31,Sem Ressalva,2024,1,2024
08534605000174,2024-12-31,Sem Ressalva,2024,1,2024
08560444000193,2024-12-31,Sem Ressalva,2024,2,2024
08574411000100,2024-12-31,Sem Ressalva,2024,1,2024
08613550000198,2024-12-31,Com Ressalva,2024,3,2024
08764621000153,2024-12-31,Sem Ressalva,2024,1,2024
08769451000108,2024-12-31,Sem Ressalva,2024,1,2024
08773135000100,2024-12-31,Negativa de Opinião,2024,2,2024
08795211000170,2024-12-31,Sem Ressalva,2024,1,2024
08797760000183,2024-12-31,Sem Ressalva,2024,1,2024
08801621000186,2024-12-31,Sem Ressalva,2024,1,2024
08807432000110,2024-12-31,Sem Ressalva,2024,2,2024
08811643000127,2024-12-31,Sem Ressalva,2024,1,2024
08822767000108,2024-12-31,Sem Ressalva,2024,1,2024
08827501000158,2024-12-31,Sem Ressalva,2024,3,2024
08845676000198,2024-12-31,Sem Ressalva,2024,2,2024
08873873000110,2024-12-31,Sem Ressalva,2024,1,2024
08902291000115,2024-12-31,Sem Ressalva,2024,2,2024
08926302000105,2024-12-31,Sem Ressalva,2024,1,2024
08935054000150,2024-12-31,Sem Ressalva,2024,1,2024
09041168000110,2024-12-31,Sem Ressalva,2024,1,2024
09042817000105,2024-12-31,Sem Ressalva,2024,1,2024
09053134000145,2024-12-31,Sem Ressalva,2024,3,2024
09054385000144,2024-12-31,Com Ressalva,2024,1,2024
09074183000164,2024-12-31,Sem Ressalva,2024,1,2024
09095183000140,2024-12-31,Sem Ressalva,2024,1,2024
09112685000132,2024-12-31,Negativa de Opinião,2024,1,2024
09114805000130,2024-12-31,Sem Ressalva,2024,1,2024
09116278000101,2024-12-31,Com Ressalva,2024,1,2024
09146451000106,2024-12-31,Sem Ressalva,2024,1,2024
09149503000106,2024-12-31,Sem Ressalva,2024,1,2024
09229201000130,2024-12-31,Sem Ressalva,2024,1,2024
09257877000137,2024-12-31,Sem Ressalva,2024,1,2024
09267996000170,2024-12-31,Sem Ressalva,2024,1,2024
09288252000132,2024-12-31,Sem Ressalva,2024,1,2024
09295063000197,2024-12-31,Sem Ressalva,2024,1,2024
09304427000158,2024-12-31,Sem Ressalva,2024,1,2024
09305994000129,2024-12-31,Sem Ressalva,2024,1,2024
09313969000197,2024-12-31,Sem Ressalva,2024,1,2024
09324949000111,2024-12-31,Sem Ressalva,2024,1,2024
09325109000173,2024-12-31,Sem Ressalva,2024,1,2024
09326342000170,2024-12-31,Sem Ressalva,2024,1,2024
09336431000106,2024-12-31,Sem Ressalva,2024,1,2024
09346601000125,2024-12-31,Sem Ressalva,2024,1,2024
09347516000181,2024-12-31,Sem Ressalva,2024,1,2024
09359927000197,2024-12-31,Sem Ressalva,2024,1,2024
09391823000160,2024-12-31,Sem Ressalva,2024,1,2024
09414761000164,2024-12-31,Sem Ressalva,2024,1,2024
09478309000166,2024-12-31,Negativa de Opinião,2024,1,2024
09527023000123,2024-12-31,Sem Ressalva,2024,1,2024
09538973000153,2024-12-31,Sem Ressalva,2024,1,2024
09584854000137,2024-12-31,Sem Ressalva,2024,1,2024
09611768000176,2024-12-31,Sem Ressalva,2024,2,2024
09625321000156,2024-12-31,Sem Ressalva,2024,1,2024
09813204000116,2024-12-31,Sem Ressalva,2024,2,2024
10139870000108,2024-12-31,Sem Ressalva,2024,3,2024
10158356000101,2024-12-31,Sem Ressalva,2024,1,2024
10215988000160,2024-12-31,Sem Ressalva,2024,1,2024
10234027000100,2024-12-31,Sem Ressalva,2024,1,2024
10240186000100,2024-12-31,Sem Ressalva,2024,1,2024
10319900000150,2024-12-31,Sem Ressalva,2024,1,2024
10324624000118,2024-12-31,Sem Ressalva,2024,1,2024
10338320000100,2024-12-31,Sem Ressalva,2024,1,2024
10488244000119,2024-12-31,Sem Ressalva,2024,1,2024
10502676000137,2024-12-31,Sem Ressalva,2024,1,2024
10531501000158,2024-12-31,Sem Ressalva,2024,1,2024
10571175000102,2024-12-31,Sem Ressalva,2024,1,2024
10629105000168,2024-12-31,Sem Ressalva,2024,1,2024
10635691000153,2024-12-31,Sem Ressalva,2024,1,2024
10647979000148,2024-12-31,Sem Ressalva,2024,1,2024
10670314000155,2024-12-31,Sem Ressalva,2024,1,2024
10678505000163,2024-12-31,Sem Ressalva,2024,2,2024
10739356000103,2024-12-31,Sem Ressalva,2024,2,2024
10760260000119,2024-12-31,Sem Ressalva,2024,1,2024
10807374000177,2024-12-31,Sem Ressalva,2024,1,2024
10835932000108,2024-12-31,Sem Ressalva,2024,1,2024
10841050000155,2024-12-31,Sem Ressalva,2024,1,2024
11284204000118,2024-12-31,Sem Ressalva,2024,2,2024
11421994000136,2024-12-31,Sem Ressalva,2024,2,2024
11992680000193,2024-12-31,Sem Ressalva,2024,1,2024
12049631000184,2024-12-31,Sem Ressalva,2024,1,2024
12091809000155,2024-12-31,Com Ressalva,2024,1,2024
12104241000402,2024-12-31,Sem Ressalva,2024,1,2024
12108897000150,2024-12-31,Sem Ressalva,2024,1,2024
12181987000177,2024-12-31,Sem Ressalva,2024,2,2024
12300288000107,2024-12-31,Sem Ressalva,2024,3,2024
12420164000157,2024-12-31,Sem Ressalva,2024,1,2024
12489315000123,2024-12-31,Sem Ressalva,2024,1,2024
12528708000107,2024-12-31,Sem Ressalva,2024,3,2024
12592831000189,2024-12-31,Sem Ressalva,2024,2,2024
12648266000124,2024-12-31,Sem Ressalva,2024,2,2024
12648327000153,2024-12-31,Sem Ressalva,2024,1,2024
12919786000124,2024-12-31,Sem Ressalva,2024,1,2024
13009717000146,2024-12-31,Sem Ressalva,2024,2,2024
13017462000163,2024-12-31,Sem Ressalva,2024,1,2024
13217485000111,2024-12-31,Sem Ressalva,2024,2,2024
13270520000166,2024-12-31,Sem Ressalva,2024,1,2024
13444994000187,2024-12-31,Sem Ressalva,2024,1,2024
13574594000196,2024-12-31,Sem Ressalva,2024,1,2024
13584310000142,2024-12-31,Negativa de Opinião,2024,1,2024
13783221000478,2024-12-31,Sem Ressalva,2024,1,2024
14110585000107,2024-12-31,Sem Ressalva,2024,1,2024
14127813000151,2024-12-31,Com Ressalva,2024,1,2024
14191427000129,2024-12-31,Sem Ressalva,2024,1,2024
14292540000109,2024-12-31,Sem Ressalva,2024,1,2024
14388334000199,2024-12-31,Sem Ressalva,2024,1,2024
14776142000150,2024-12-31,Sem Ressalva,2024,1,2024
14785152000151,2024-12-31,Sem Ressalva,2024,1,2024
14796754000104,2024-12-31,Sem Ressalva,2024,1,2024
14807945000124,2024-12-31,Sem Ressalva,2024,1,2024
14876090000193,2024-12-31,Sem Ressalva,2024,1,2024
14882295000181,2024-12-31,Sem Ressalva,2024,1,2024
14998371000119,2024-12-31,Sem Ressalva,2024,1,2024
15073274000188,2024-12-31,Sem Ressalva,2024,1,2024
15090690000194,2024-12-31,Sem Ressalva,2024,1,2024
15114494000102,2024-12-31,Sem Ressalva,2024,1,2024
15115504000124,2024-12-31,Sem Ressalva,2024,1,2024
15139629000194,2024-12-31,Sem Ressalva,2024,2,2024
15141799000103,2024-12-31,Sem Ressalva,2024,1,2024
15385166000140,2024-12-31,Sem Ressalva,2024,2,2024
15413826000150,2024-12-31,Sem Ressalva,2024,1,2024
15440708000130,2024-12-31,Sem Ressalva,2024,1,2024
15484093000144,2024-12-31,Sem Ressalva,2024,1,2024
15494541000190,2024-12-31,Sem Ressalva,2024,1,2024
15578569000106,2024-12-31,Sem Ressalva,2024,1,2024
16233389000155,2024-12-31,Sem Ressalva,2024,1,2024
16234171000115,2024-12-31,Sem Ressalva,2024,1,2024
16404287000155,2024-12-31,Sem Ressalva,2024,1,2024
16590234000176,2024-12-31,Sem Ressalva,2024,2,2024
16614075000100,2024-12-31,Sem Ressalva,2024,1,2024
16670085000155,2024-12-31,Sem Ressalva,2024,1,2024
16676520000159,2024-12-31,Sem Ressalva,2024,1,2024
16811931000100,2024-12-31,Sem Ressalva,2024,1,2024
16838421000126,2024-12-31,Sem Ressalva,2024,2,2024
16922038000151,2024-12-31,Sem Ressalva,2024,1,2024
17155730000164,2024-12-31,Sem Ressalva,2024,1,2024
17157777000167,2024-12-31,Sem Ressalva,2024,1,2024
17159005000164,2024-12-31,Sem Ressalva,2024,1,2024
17159229000176,2024-12-31,Sem Ressalva,2024,1,2024
17161241000115,2024-12-31,Sem Ressalva,2024,1,2024
17162082000173,2024-12-31,Negativa de Opinião,2024,1,2024
17167396000169,2024-12-31,Sem Ressalva,2024,1,2024
17184037000110,2024-12-31,Sem Ressalva,2024,2,2024
17234244000131,2024-12-31,Sem Ressalva,2024,1,2024
17245234000100,2024-12-31,Sem Ressalva,2024,1,2024
17281106000103,2024-12-31,Sem Ressalva,2024,1,2024
17314329000120,2024-12-31,Sem Ressalva,2024,2,2024
17344597000194,2024-12-31,Sem Ressalva,2024,1,2024
17359233000188,2024-12-31,Sem Ressalva,2024,1,2024
17765891000170,2024-12-31,Sem Ressalva,2024,1,2024
18080368000172,2024-12-31,Sem Ressalva,2024,1,2024
18174270000184,2024-12-31,Sem Ressalva,2024,1,2024
18328118000109,2024-12-31,Sem Ressalva,2024,1,2024
18483666000103,2024-12-31,Sem Ressalva,2024,1,2024
18494485000182,2024-12-31,Sem Ressalva,2024,1,2024
18572225000188,2024-12-31,Sem Ressalva,2024,1,2024
18593815000197,2024-12-31,Sem Ressalva,2024,1,2024
18903785000178,2024-12-31,Sem Ressalva,2024,1,2024
19014221000147,2024-12-31,Sem Ressalva,2024,1,2024
19208022000170,2024-12-31,Sem Ressalva,2024,1,2024
19403252000190,2024-12-31,Sem Ressalva,2024,2,2024
19521322000104,2024-12-31,Sem Ressalva,2024,1,2024
19526748000150,2024-12-31,Sem Ressalva,2024,1,2024
19527586000175,2024-12-31,Sem Ressalva,2024,1,2024
19527639000158,2024-12-31,Sem Ressalva,2024,1,2024
19642306000170,2024-12-31,Sem Ressalva,2024,1,2024
20247322000147,2024-12-31,Sem Ressalva,2024,1,2024
20258278000170,2024-12-31,Sem Ressalva,2024,2,2024
20512706000140,2024-12-31,Sem Ressalva,2024,1,2024
20514555000169,2024-12-31,Sem Ressalva,2024,1,2024
20514590000188,2024-12-31,Sem Ressalva,2024,1,2024
21110778000123,2024-12-31,Sem Ressalva,2024,1,2024
21240146000184,2024-12-31,Negativa de Opinião,2024,1,2024
21254073000180,2024-12-31,Sem Ressalva,2024,1,2024
21255567000189,2024-12-31,Negativa de Opinião,2024,1,2024
21314559000166,2024-12-31,Sem Ressalva,2024,2,2024
21389501000181,2024-12-31,Sem Ressalva,2024,1,2024
21414457000112,2024-12-31,Sem Ressalva,2024,1,2024
21728083000100,2024-12-31,Sem Ressalva,2024,1,2024
21748188000120,2024-12-31,Sem Ressalva,2024,1,2024
22163297000149,2024-12-31,Sem Ressalva,2024,1,2024
22261473000185,2024-12-31,Sem Ressalva,2024,1,2024
22266175000188,2024-12-31,Sem Ressalva,2024,1,2024
22543331000100,2024-12-31,Sem Ressalva,2024,1,2024
22677520000176,2024-12-31,Negativa de Opinião,2024,1,2024
23041875000137,2024-12-31,Sem Ressalva,2024,1,2024
23096269000119,2024-12-31,Sem Ressalva,2024,1,2024
23236821000127,2024-12-31,Sem Ressalva,2024,1,2024
23373000000132,2024-12-31,Sem Ressalva,2024,2,2024
23438929000100,2024-12-31,Sem Ressalva,2024,1,2024
23994857000170,2024-12-31,Sem Ressalva,2024,1,2024
24230275000180,2024-12-31,Sem Ressalva,2024,2,2024
24396489000120,2024-12-31,Sem Ressalva,2024,1,2024
24624490000165,2024-12-31,Sem Ressalva,2024,1,2024
24624551000194,2024-12-31,Sem Ressalva,2024,1,2024
24921465000143,2024-12-31,Sem Ressalva,2024,1,2024
24962466000136,2024-12-31,Sem Ressalva,2024,1,2024
24990777000109,2024-12-31,Sem Ressalva,2024,3,2024
25249439000183,2024-12-31,Adverso,2024,2,2024
25369840000157,2024-12-31,Sem Ressalva,2024,1,2024
26072786000146,2024-12-31,Sem Ressalva,2024,1,2024
26345998000150,2024-12-31,Sem Ressalva,2024,1,2024
26462693000128,2024-12-31,Sem Ressalva,2024,1,2024
26609050000164,2024-12-31,Sem Ressalva,2024,3,2024
26659061000159,2024-12-31,Sem Ressalva,2024,1,2024
26664057000189,2024-12-31,Sem Ressalva,2024,1,2024
26845702000160,2024-12-31,Sem Ressalva,2024,1,2024
26982634000180,2024-12-31,Sem Ressalva,2024,3,2024
27093558000115,2024-12-31,Sem Ressalva,2024,1,2024
27137879000174,2024-12-31,Sem Ressalva,2024,1,2024
27157474000106,2024-12-31,Sem Ressalva,2024,1,2024
27743642000137,2024-12-31,Sem Ressalva,2024,2,2024
27902165000296,2024-12-31,Sem Ressalva,2024,1,2024
27956690000103,2024-12-31,Negativa de Opinião,2024,2,2024
27967244000102,2024-12-31,Sem Ressalva,2024,1,2024
28019100000189,2024-12-31,Sem Ressalva,2024,1,2024
28127603000178,2024-12-31,Sem Ressalva,2024,2,2024
28152650000171,2024-12-31,Sem Ressalva,2024,1,2024
28195667000106,2024-12-31,Sem Ressalva,2024,2,2024
28201130000101,2024-12-31,Sem Ressalva,2024,1,2024
28367479000118,2024-12-31,Sem Ressalva,2024,1,2024
28594234000123,2024-12-31,Sem Ressalva,2024,1,2024
28925264000175,2024-12-31,Sem Ressalva,2024,2,2024
28942127000149,2024-12-31,Sem Ressalva,2024,1,2024
29780061000109,2024-12-31,Sem Ressalva,2024,2,2024
29884545000190,2024-12-31,Sem Ressalva,2024,1,2024
29950060000157,2024-12-31,Sem Ressalva,2024,1,2024
29980141000108,2024-12-31,Sem Ressalva,2024,2,2024
30213493000109,2024-12-31,Sem Ressalva,2024,1,2024
30306294000145,2024-12-31,Sem Ressalva,2024,3,2024
30540991000166,2024-12-31,Sem Ressalva,2024,1,2024
31001230000107,2024-12-31,Sem Ressalva,2024,1,2024
31468139000198,2024-12-31,Sem Ressalva,2024,1,2024
31553627000101,2024-12-31,Sem Ressalva,2024,2,2024
31748174000160,2024-12-31,Sem Ressalva,2024,2,2024
32021201000161,2024-12-31,Sem Ressalva,2024,2,2024
32161500000100,2024-12-31,Sem Ressalva,2024,1,2024
32431519000110,2024-12-31,Sem Ressalva,2024,1,2024
32681371000172,2024-12-31,Sem Ressalva,2024,1,2024
32785497000197,2024-12-31,Sem Ressalva,2024,2,2024
33000167000101,2024-12-31,Sem Ressalva,2024,1,2024
33035536000100,2024-12-31,Sem Ressalva,2024,1,2024
33040601000187,2024-12-31,Sem Ressalva,2024,1,2024
33041260065290,2024-12-31,Sem Ressalva,2024,1,2024
33042730000104,2024-12-31,Sem Ressalva,2024,1,2024
33050071000158,2024-12-31,Sem Ressalva,2024,2,2024
33050196000188,2024-12-31,Sem Ressalva,2024,1,2024
33102476000192,2024-12-31,Sem Ressalva,2024,2,2024
33113309000147,2024-12-31,Sem Ressalva,2024,1,2024
33130691000105,2024-12-31,Sem Ressalva,2024,1,2024
33200049000147,2024-12-31,Sem Ressalva,2024,1,2024
33228024000151,2024-12-31,Sem Ressalva,2024,1,2024
33256439000139,2024-12-31,Sem Ressalva,2024,1,2024
33352394000104,2024-12-31,Sem Ressalva,2024,1,2024
33376989000191,2024-12-31,Sem Ressalva,2024,2,2024
33386210000119,2024-12-31,Sem Ressalva,2024,1,2024
33412081000196,2024-12-31,Com Ressalva,2024,1,2024
33453598000123,2024-03-31,Sem Ressalva,2024,1,2024
33467572000134,2024-12-31,Sem Ressalva,2024,2,2024
33541368000116,2024-12-31,Sem Ressalva,2024,1,2024
33572408000197,2024-12-31,Sem Ressalva,2024,1,2024
33592510000154,2024-12-31,Sem Ressalva,2024,3,2024
33611500000119,2024-12-31,Sem Ressalva,2024,2,2024
